id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-2JN-001-HEAD-001	II. JOÃO	2JN	1		Boe paru.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-2JN-001-001	II. JOÃO	2JN	1	1	Codureu imedu imi, ire awu bapera atugodo boe eimejerago pemegareudo bogai, imeardu kurire jiwu ore ewogai jamedu; mare imi tu je karega, mare jorduware boe rikireu jiwuge eiamedu boe jamedu.		
BOR-CORBO-BM-2JN-001-002	II. JOÃO	2JN	1	2	Awu boe rikireu jeture pagabo, mugumode pagabo jii je jamedu.		
BOR-CORBO-BM-2JN-001-003	II. JOÃO	2JN	1	3	"Boe pemegareu, boe okudureu, boe butugureu aregodure Pao pijidu, Jesus Cristo pijidu, muguwo tagabo, boe rikireu keje, boe emeardu kuriae keje.
Boe emeardu kurii puidu."		
BOR-CORBO-BM-2JN-001-004	II. JOÃO	2JN	1	4	Iegare kuricigore iordui ia akore ekodui boe rikireu kejeduji, Paoi paroiagudu reore.		
BOR-CORBO-BM-2JN-001-005	II. JOÃO	2JN	1	5	Oinore inogwamagudu nure ai, ikimejerago, mare iwo aroiagududo pugeje du bogai karega, mare Paore paroiagudu jii paru pijidu reo: Pameardu kuriwo pui.		
BOR-CORBO-BM-2JN-001-006	II. JOÃO	2JN	1	6	"Boe emeardu kurii paidu reo: Parowo nono ui paroiagudu reore. Mare Paoi boe eroiagudu boetojiwu reo: Tameardu kuriwo pui jii je, awu inodu jire taerduware ji boe paru piji.
Profetadoge paga pagawuge."		
BOR-CORBO-BM-2JN-001-007	II. JOÃO	2JN	1	7	Batararodureu makareuge ere taodo moto joki, duwugere emagore Cristo kae imedudo pudumi. Akoinowu, ure boe eekuri pagadowu onare Cristo jiwu nure ema.		
BOR-CORBO-BM-2JN-001-008	II. JOÃO	2JN	1	8	Tameardu awadudo tai, takawo pamaragodure jiboe barigu boeto, mare mori pemegareu remawu makuduwo tagai.		
BOR-CORBO-BM-2JN-001-009	II. JOÃO	2JN	1	9	Mare paga karega, mugukare Cristore boe eerduwado jiboe kejewu boe eiamedu boe, Pao mugukare ebo. Mugure ure boe eerduwado jiboe kejewu, Pao mugure apo, Onaregedu mugure apo.		
BOR-CORBO-BM-2JN-001-010	II. JOÃO	2JN	1	10	Iaboe etaregodumode tagae awu ure boe eerduwado jiboe bokwa tabo ma, tagaba edo turemo tawaito, tagimadukaba ebo jamedu.		
BOR-CORBO-BM-2JN-001-011	II. JOÃO	2JN	1	11	"Paga karega, imadure ebowu umode tumedagedo emage ero pegareuji.
Boe ao."		
BOR-CORBO-BM-2JN-001-012	II. JOÃO	2JN	1	12	Itaidure iwo bapera atugododu maedo tawogai, mare itaidukare irowo oino bapera atugo tabo, mare itaidure ituwo tawogai imagowo tai inogwa tabo ma, taegare kororogoduwo.		
BOR-CORBO-BM-2JN-001-013	II. JOÃO	2JN	1	13	Atuie pemegareudo ore eimadu nure awogai.		
