id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-2TI-002-HEAD-001	I I TIMOTEO	2TI	2		Onare maragodure Pao jiwuge eiboe.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-2TI-002-001	I I TIMOTEO	2TI	2	1	Du kodi, aki itonaregedu, amode Jesus Cristo o boe pemegareu kurido atoda.		
BOR-CORBO-BM-2TI-002-002	I I TIMOTEO	2TI	2	2	Ameardure iiabiji makareuge eegaiboe amode maku jetororeu ime etai, ewo iage eerduwado ji.		
BOR-CORBO-BM-2TI-002-003	I I TIMOTEO	2TI	2	3	Adurudo itabo pajebaeji, awo nono Jesus Cristo o tugobaigare pemega reore.		
BOR-CORBO-BM-2TI-002-004	I I TIMOTEO	2TI	2	4	Ia Pao o tugobaigare rokare doi doi je awu moto keje boeji, aidumode tuwo makore tuwogaiwu jekaredo du keje.		
BOR-CORBO-BM-2TI-002-005	I I TIMOTEO	2TI	2	5	Jamedu boadure boe ewoadure kejewu boe eegaiwu, boadukai nono boe ewoadumode du reore ma, boe emodukare aogejewu tugu aoto.		
BOR-CORBO-BM-2TI-002-006	I I TIMOTEO	2TI	2	6	Jamedu o boepa cewu, maragodumode tuwo tugeragu to boepa pijiboeji.		
BOR-CORBO-BM-2TI-002-007	I I TIMOTEO	2TI	2	7	Aerduwa pemegado inagoino jiboeji. Pao umode aerduwamode jiboe jamedu boe maku akai.		
BOR-CORBO-BM-2TI-002-008	I I TIMOTEO	2TI	2	8	Awiabutudo Pagimejera Jesus Cristo keje: boture Davi uwobe epiji, jewodure bireuge epiji. Awu inodure ino Bakaru Pemegareu rema.		
BOR-CORBO-BM-2TI-002-009	I I TIMOTEO	2TI	2	9	Bukejere ikera ra paru kogudodure, iwure ra paru kogudodure ia ro pegareu reore. Mare boe emodukare Pao o bataru bure ra paru kogudo.		
BOR-CORBO-BM-2TI-002-010	I I TIMOTEO	2TI	2	10	Du kodire ire icebaedo boe jamedu boece, Pao makore ewogaiwuge eparu tabo, ewo cinorudo jamedu, etaregoduwo boe pemegareu akedu bokwareu kae, Jesus Cristo koia.		
BOR-CORBO-BM-2TI-002-011	I I TIMOTEO	2TI	2	11	Boe rikireu reo: Pawimode apo ma, paemode apo jamedu.		
BOR-CORBO-BM-2TI-002-012	I I TIMOTEO	2TI	2	12	Pamode padurudo paeduwo apo ma, paemode apo rugadu.		
BOR-CORBO-BM-2TI-002-013	I I TIMOTEO	2TI	2	13	Mare pamode paerduwa bokwado ji ma, umode tuiordwa bokwado pai jamedu. Pawudumode mare ema butumodukare, umodukare tuiorduwa bokwado tuwadaruji.		
BOR-CORBO-BM-2TI-002-014	I I TIMOTEO	2TI	2	14	Ewiabutudo awu inodu boe keje, akogituwado ei Pao ie tabo, ewo tuiaedo turugodui tuwadaru tabo du piji, du pemegakare ei, mare tuwo biapagare jiwuge epegado du bogai tu je.		
BOR-CORBO-BM-2TI-002-015	I I TIMOTEO	2TI	2	15	Adurudo ai. Ado nono ia imedu ro pemegareu, ia maragodureu pogurumode ceboe bokwa du reore, ia ure bataru jetororeu kogadowu imedu pemegareu reore, Pao jekai.		
BOR-CORBO-BM-2TI-002-016	I I TIMOTEO	2TI	2	16	Boe ewadaru biororeu paga pagareu pijido. Nowu inodu, boe epegadodu bogaiboe reno.		
BOR-CORBO-BM-2TI-002-017	I I TIMOTEO	2TI	2	17	Awu akoinowuge ewadaru ure boe ekodu kowuje, ure boe ekodu kowujewu boe ekogodae reore.		
BOR-CORBO-BM-2TI-002-018	I I TIMOTEO	2TI	2	18	Himeneu, Fileto, emedure nowuge etada. Duwugere tuiaedo boe rikireu piji, tumagoi boe eewoduie marigudu, duwugere iaboe edo tuiaedo tumeartorae piji.		
BOR-CORBO-BM-2TI-002-019	I I TIMOTEO	2TI	2	19	Mare Pao uwai paru reoreboe ure tuku je, kruca padure keje awu bataru tabo: “Pao jorduware togei”  (Nm 16,6), awu bataru tabo pugeje: “Makore Pao ie jiboe jamedu boe emode tudaru pegareboe piji”  (Is 26,13).		
BOR-CORBO-BM-2TI-002-020	I I TIMOTEO	2TI	2	20	Ruwobo meriri ekureu cedu, meriri kigadure cedu mito tu je karega meture ia bai kurireu tada, mare ruwobo ira cedu, rotu cedu meture tada jamedu. Iage boe emaragodae kurireu epa nure emage, iage boe emaragodae biegareu epa nure emage.		
BOR-CORBO-BM-2TI-002-021	I I TIMOTEO	2TI	2	21	Du kodi icare ure tuiedorodo nowu ewadaru pijiwu ure tudo nono awu ruwobo mori kurireu reore, pemegamode, umode turugadu ore pudumiwuce, boe ero pemegareu jamedu epa nure ema.		
BOR-CORBO-BM-2TI-002-022	I I TIMOTEO	2TI	2	22	Aiaedo ipare ero pegareu piji, aemarudo boe ero jetororeu bogai, boe emeartorae bogai, boe enogudu bogai, aemarudo awudugugoduwo okwamagudure Paoji tuwabo pemegareu tabowuge ei du bogai.		
BOR-CORBO-BM-2TI-002-023	I I TIMOTEO	2TI	2	23	Awiapaga kaba boe ewadaru biororeu paga pagareu bogai, unure boe erugo pui tu rugadu.		
BOR-CORBO-BM-2TI-002-024	I I TIMOTEO	2TI	2	24	Ukare turugadu ia Pao utugareji okiwo boei tuwadaru tabo. Dure karega, umode tubemegado boe eiamedu boei, roiwamode tuwo boe eerduwado, umode tuwudugugo boe etokii pudui du keje.		
BOR-CORBO-BM-2TI-002-025	I I TIMOTEO	2TI	2	25	Butugu tabore umode onare puduiwuge ekodu jetorodo, tubaga tabo Pao umode edo tubemegado, umode eerduwado boe jokoduji du bogai.		
BOR-CORBO-BM-2TI-002-026	I I TIMOTEO	2TI	2	26	Tubaga tabo emode tudaru Aroe pegareu re ekogudo tabowu bukigu piji, ure erodo nono taidu pegareuji du piji, du keje emode tugirimi tumeardae pemegareu kae, du bogai.		
BOR-CORBO-BM-2TI-003-HEAD-001	I I TIMOTEO	2TI	3		Pao o bapera atugo pemegareu ure boe emeartorae kuno.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-2TI-003-001	I I TIMOTEO	2TI	3	1	Mare ameardae tugu inoduto: Meri boi kejewuge boe pegamode boei.		
BOR-CORBO-BM-2TI-003-002	I I TIMOTEO	2TI	3	2	Ime eedorimode boe jamedu keje tu pudai, etogeamode boeji tu pudai, ewadaru ca ca mode, enojaromode pudui, emago pegamode boei, emeartorumodukare tujeji, tuoji, ewiagodumode boe ero pemegareu piji, ero pegamode.		
BOR-CORBO-BM-2TI-003-003	I I TIMOTEO	2TI	3	3	Eerdu kiogamodukare boei, ero kiogamodukare boei, batararodureuge, poguru bokwareuge, emode boe enogorido, epegamode boe pemegareuji.		
BOR-CORBO-BM-2TI-003-004	I I TIMOTEO	2TI	3	4	Umode boe eto puiboemode emage, boeco jomode eekuto tojaro koia, etaidumodukare Paoji, mare etaidumode turo tago pegareu boeji tu rugadu.		
BOR-CORBO-BM-2TI-003-005	I I TIMOTEO	2TI	3	5	Emode tudo nono pemegareboe reore, mare emode tuiorduwa bokwado umode tudurudo boeji. Aiaedo awu ure oinoboeji.		
BOR-CORBO-BM-2TI-003-006	I I TIMOTEO	2TI	3	6	Ia emage ere turemo boe ewaito, ere areme erego pudabo turo pegareu jamedu tabo, taidae pegareu jamedu tabo.		
BOR-CORBO-BM-2TI-003-007	I I TIMOTEO	2TI	3	7	Duwugere etogeare tuiorduwawo du bogai, mare etaregodu etaregodukare tuiorduwawo boe rikireuji.		
BOR-CORBO-BM-2TI-003-008	I I TIMOTEO	2TI	3	8	Ure nono Janes mare Jambres etonare Moisésji du reore, du reorere nowuge emeardae pegare, emeartoru pegare, du tabore etonare boe rikireuji jamedu.		
BOR-CORBO-BM-2TI-003-009	I I TIMOTEO	2TI	3	9	Mare etumodukare todo biji, nowu emeardae pegareu ro pegareu umode towadudo boe eiamedu boe eegai, umagai cewu ure pobewuge ereoredu.		
BOR-CORBO-BM-2TI-003-010	I I TIMOTEO	2TI	3	10	Akirema are adurudo akodu pureduwo ii, ire boe eerduwado jiboe keje, iro iwadaru keje, imeardaere irowo du keje, imeartorae keje, inogudui iiagudui boe ebo du keje, ii idurudo iwo iwure tugu du keje,		
BOR-CORBO-BM-2TI-003-011	I I TIMOTEO	2TI	3	11	Boe etonai, icebai joi iwugeje Antioquia keje, Icônio keje, Listra keje du keje. Oinore icebaere itogorido. Mare Paore ikinorudo awu inodu jamedu boe piji.		
BOR-CORBO-BM-2TI-003-012	I I TIMOTEO	2TI	3	12	Oinore boemode aidure tumeartoruwo Jesus Cristo jiwogei, boe etonamode ei.		
BOR-CORBO-BM-2TI-003-013	I I TIMOTEO	2TI	3	13	Mare ime ro pegareuge, ro biadodureuge, ure boe eku to puiwuge, emode tao tugudu remawudo boe pegareuto, emode boe eeku to pui pugeje, boe emode eeku to pui jamedu.		
BOR-CORBO-BM-2TI-003-014	I I TIMOTEO	2TI	3	14	Mare aki, awure tugu aerduware jiboe jameduto, ameartorure jiboeto. Aerduware ioguduba pijiba makudure akai.		
BOR-CORBO-BM-2TI-003-015	I I TIMOTEO	2TI	3	15	Aerduware bapera atugo pemegareuji akodui mai du abo, umode aerduwa maku akai du umode arego akinorudodu kae, ameartorui Jesus Cristo jitu koia.		
BOR-CORBO-BM-2TI-003-016	I I TIMOTEO	2TI	3	16	Bapera atugo pemegareu jamedu boe, Pao koiare ure boedo atugodo. Pemegare tuwo boe eerduwado, tuwo boe edo boe pa, tuwo boe epemegado, tuwo boe eedorodo.		
BOR-CORBO-BM-2TI-003-017	I I TIMOTEO	2TI	3	17	Du tabowo meartorure Pao o bataru jiwu imedu, okeamodukare iaboe iaboe bogai, ure tudo turugadu turo pemegareu bogai.		
BOR-CORBO-BM-2TI-004-HEAD-001	I I TIMOTEO	2TI	4		Boe eerduwadodumodedu.		Cabeçalho/subtítulo editorial da fonte.
