id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-1TI-002-008	I TIMÓTEO	1TI	2	8	"Itaidure boe enogwamaguduwo boe jamedu boe keje, tui tugera awogado baruto du tabo, tubemega tabo, tubegakai pui du tabo, tugorigodukai pui du tabo.
Boe enogituwadodae areme etaidu."		
BOR-CORBO-BM-1TI-002-009	I TIMÓTEO	1TI	2	9	Areme eiboe, itaidure aremewo towadudo tugudae aroia pemegai pudui du tabo, tojarokai tabo du tabo. Enoroekawo tao kororogodu rema, enoroekawo tuguie meriri ekureu rema, enoroekawo aroia kurukurureu rema.		
BOR-CORBO-BM-1TI-002-010	I TIMÓTEO	1TI	2	10	Mare enoroe remawu turo pemegareu rema. Oinore ure meartorure Pao jiwu aremei.		
BOR-CORBO-BM-1TI-002-011	I TIMÓTEO	1TI	2	11	Aredu biapagawo makore bataru jiwuji bi dugu dugu tabo, tumeartorui bataru jitu tabo		
BOR-CORBO-BM-1TI-002-012	I TIMÓTEO	1TI	2	12	Itaidukare aredu okituwawo, ukawo tugo tumeardae tabo imedu kori, mare kiorogoduwo tumago bokwa tabo.		
BOR-CORBO-BM-1TI-002-013	I TIMÓTEO	1TI	2	13	Adaore todure boetoji, Eva todure rekodaji.		
BOR-CORBO-BM-1TI-002-014	I TIMÓTEO	1TI	2	14	Adao karega jekuri pagadodure boetoji, mare aredu jekuri pagadodure, du kodire ro pegare.		
BOR-CORBO-BM-1TI-002-015	I TIMÓTEO	1TI	2	15	Mare umode tubemegado tui toredo du tabo, tojarokai pudui du tabo, tumeartoru tabo, togudu tabo, tubemega tabo.		
BOR-CORBO-BM-1TI-003-HEAD-001	I TIMÓTEO	1TI	3		Pao bure jore bukejewuge emaragodae.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-1TI-003-001	I TIMÓTEO	1TI	3	1	Boe jokodu, aidure tuwo bispodo pudumiwu jemaru nure ia tumaragodae kurireu pemegareu bogai.		
BOR-CORBO-BM-1TI-003-002	I TIMÓTEO	1TI	3	2	Mare ure turugadu bispoji uwo turo jetorogodudo boe eegai, uwo tuwiredo mito tu je, okwage kuri kawo, kudu kuri kawo, ro jetorowo, uwo tugeragu tumedage etaregodui tuwai kaeduji, roiwawo tuwo boe eerduwado.		
BOR-CORBO-BM-1TI-003-003	I TIMÓTEO	1TI	3	3	Kudu kurimoduka, ro monogodumodukare boei, butugugodumode boei tuwudugugodu tabo, biapagamodukare iaboeji iaboeji.		
BOR-CORBO-BM-1TI-003-004	I TIMÓTEO	1TI	3	4	Jorduwamode tuietu pemegawo tuwaiji, umode tore emeartorudo tuwadaruji.		
BOR-CORBO-BM-1TI-003-005	I TIMÓTEO	1TI	3	5	Iaboe eerduwamodukare tuietuwo tuwaiji ma, kode, inoba jetumode Pao uwaiji?		
BOR-CORBO-BM-1TI-003-006	I TIMÓTEO	1TI	3	6	Meartorure maigodu Pao jiwu ukawo ema, boe jokodu kare kare, ocaromode pudui ma, butumode Aroe pegareu i tuwogwadodu reore.		
BOR-CORBO-BM-1TI-003-007	I TIMÓTEO	1TI	3	7	"Ure turugadu pawobekare emawuge emago pemegawo ji, ekawo tuwadaru rorerudo ji ma, butu kawo Aroe pegareu  meardae pegareuto.
Diaconodoge."		
BOR-CORBO-BM-1TI-003-008	I TIMÓTEO	1TI	3	8	Diaconodoge jamedu, ero jetorowo, ewadaru uwo mito tu je, etaidukawo tugudu kuriwo, etaidukawo tuwo awu moto kejewu toroe itodudo.		
BOR-CORBO-BM-1TI-003-009	I TIMÓTEO	1TI	3	9	Ewo tumeartorure jiwu bakaru pemegareu jetu pemegado tumeardae pemegareu tabo.		
BOR-CORBO-BM-1TI-003-010	I TIMÓTEO	1TI	3	10	Emode tumaragodae paru tawuje du odai, boe enoebatodumode ei ma, boe eerduwo ro pemegareugeie ure emage rugadu duji.		
BOR-CORBO-BM-1TI-003-011	I TIMÓTEO	1TI	3	11	Areme jamedu, ro pemegareugemode emage, emago pegamodukare tumedagei, emodukare tudo co boeji, epemegamode boe jameduji.		
BOR-CORBO-BM-1TI-003-012	I TIMÓTEO	1TI	3	12	Diaconodoge jamedu, emode tuwiredo mito tu je, eerduwamode tuietuwo torei, tuwaiji.		
BOR-CORBO-BM-1TI-003-013	I TIMÓTEO	1TI	3	13	"Paga karega, ro pemegare tumaragodae jiwuge, boe enogwa jerebarimode ebo, emode tudurudo tumeartorui Cristo jituji.
Bakaru pemegareu kurireu."		
BOR-CORBO-BM-1TI-003-014	I TIMÓTEO	1TI	3	14	Ii awu bapera atugodo du tabo, ipagare itu mariguwo awogai.		
BOR-CORBO-BM-1TI-003-015	I TIMÓTEO	1TI	3	15	Mare itumodukare kuri je du keje, aerduware inoba aromode Pao uwai tada duji, du Pao jereu o Igreja reno; kejere boe jokodureu, boe rikireu jore keje.		
BOR-CORBO-BM-1TI-003-016	I TIMÓTEO	1TI	3	16	U! Awu bakaru pemegareu kuricigoreu rugadu reno. Ure towadudo boe ekodu keje, ure tudo turugadu Aroe Pemegareu koia, ure towadudo tupadoge eegai, kogadodure ao pegokareuge etai, awu moto kejewuge emeartorure ji, akaru kuridodure baru tada.		
