id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-JAS-002-002	TIAGO	JAS	2	2	Ia imedu umode turemo tare tado puiwo kae tugerako tadawu meriri ekureu tabo, aroia mori kuricigoreu metui pudui du tabo, du kejere ia marenaru umode turemo tugudae cucureu tabo ma, 3tamode tageragu oroe kurireuji tagagoi ji dutabo: - Amugudo awu boe emuga pemegareu keje. Du kejera tagagomode marenaruji: - Aragojedo nono. Iarema: - Amugudo woe iwure paru. Oino ma, 4takarega ure ewarigu pubiji, tai tagogado boei tameardae pegareu tabo du karega?		
BOR-CORBO-BM-JAS-002-005	TIAGO	JAS	2	5	Imeardu kurire jiwu iwiemage, tawiapagado: Paokare tugeragu awu moto kejewu marenaruei tuwo enoroedo kuricigodo emeartorae tabo, Pao umode maku meardu kuricigore puduiwuge etaiwu mori pemegareu makuduwo etai?		
BOR-CORBO-BM-JAS-002-006	TIAGO	JAS	2	6	Tagirema, tare marenarue eredugodudo. Oroe kurireuge eigoia karega erorerure tai, ekare tumugudo tawugeje toro brae eimejerawo tugogado tai du bogai?		
BOR-CORBO-BM-JAS-002-007	TIAGO	JAS	2	7	Ekare tagie motureu pegado tuwadaru pegareu tabo?		
BOR-CORBO-BM-JAS-002-008	TIAGO	JAS	2	8	Taromode nono boe eroiagudu kurireuji: “Ameardu kurido amedagei, ameardu kuri magai ai du reore”  (Lev 19,18) ma, taro pemega nure rugadu.		
BOR-CORBO-BM-JAS-002-009	TIAGO	JAS	2	9	Mare tamode boe ewarigu pubiji ma, taro pega nure, boe eroiagudu umode tugogado tai, umode tabegado.		
BOR-CORBO-BM-JAS-002-010	TIAGO	JAS	2	10	Romode nono boe eroiagudu reore, mare umode ia mugudo tuiageje ma, ro pega nure boe eroiagudu jameduji.		
BOR-CORBO-BM-JAS-002-011	TIAGO	JAS	2	11	Cewu akore: - Akera keadu kaba. Oino jiwu, akore jamedu: - Akaba boe ewido (Ex 20, 13s). Oino. Du kodi icare amode boe ewido ma, aro pega nure boe eroiagudu jameduji, akera keadukare kodi karega.		
BOR-CORBO-BM-JAS-002-012	TIAGO	JAS	2	12	Du kodi icare tamagodo, tarodo nono Pao umode tugogado tai boe eroiagudu maiwu rekodaji.		
BOR-CORBO-BM-JAS-002-013	TIAGO	JAS	2	13	"Umode tugogado togudu bokwa tabo cewu okudu bokwareuji. Mare okudureu, boe emodukare tugogado ji.
Boe emeartorae boe ero pemegareu bokwa tabodu."		
BOR-CORBO-BM-JAS-002-014	TIAGO	JAS	2	14	Iwiemage, inoba umode akoi tumeartoruie duji, ro pemegareu bokwa tabo? Awu meartorae umodukana udo cinorudo?		
BOR-CORBO-BM-JAS-002-015	TIAGO	JAS	2	15	Ia tawie ukudae bokwamode ma, uke bokwamode ma, 16ia tagagomode oino ji: - Toro, akowarudo, akogwa amogodudo. Takai okeare bogaiboe maku ai du tabo, awu tawadaru umodukana turugadu ji?		
BOR-CORBO-BM-JAS-002-017	TIAGO	JAS	2	17	Du reorere boe emeartoraere boe ero pemegareu bokwa tabo: nowu inodu bi nure taobiji.		
BOR-CORBO-BM-JAS-002-018	TIAGO	JAS	2	18	Iaboe egomode: - Akire ameartorure, imire iro pemegare. Iordudo ameartoraeji aro pemegareu bokwa tabo duji, imi imode aerdudo imeartoraeji, iro pemegareu koia.		
BOR-CORBO-BM-JAS-002-019	TIAGO	JAS	2	19	Ameartorure Paoi mito tu je duji, du pemegare. Mare  Aroe pegareuge jamedu emeartorure inoduji, erore du du du je.		
BOR-CORBO-BM-JAS-002-020	TIAGO	JAS	2	20	Imedu meardae bokwareu, akaidure aerduwo boe emeartorae boe ero pemegareu bokwa tabowu bie ure duji?		
BOR-CORBO-BM-JAS-002-021	TIAGO	JAS	2	21	Pao Abraão ukare tubemegado turo pemegareu koia, tui tonaregedu Isaac maku altar keje du tabo?		
BOR-CORBO-BM-JAS-002-022	TIAGO	JAS	2	22	Tanure boe pa boe emeartorae ure tugera braredo boe ero pemegareuji, du roinodu kororogodure.		
BOR-CORBO-BM-JAS-002-023	TIAGO	JAS	2	23	Oinore boe kodure bapera atugo reore: “Abraão meartorure Paoji, du tabore ure tubemegado, du kodire boe egore Pao metuiaie ure ema” (Gn 15,6).		
BOR-CORBO-BM-JAS-002-024	TIAGO	JAS	2	24	Taerdu nure imedui tubemegado turo pemegareu tabo, mare tumeartorui tu je du tabo karega.		
BOR-CORBO-BM-JAS-002-025	TIAGO	JAS	2	25	Du reorere Raab, cewu ro pegareu aredu, ure tubemegado turo pemegareu tabo, tui tugeragu oebatodureugei, tuwo eko ia awara tuginoiwuji du tabo.		
BOR-CORBO-BM-JAS-002-026	TIAGO	JAS	2	26	Boe magai boe ekodu bire boe etaroe bokwa tabo, du reorere boe emeartorae bire boe ero pemegareu bokwa tabo.		
BOR-CORBO-BM-JAS-003-HEAD-001	TIAGO	JAS	3		Boe ero pegai tugeru tabodu.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-JAS-003-001	TIAGO	JAS	3	1	Iwiemage, tagaba ure boe eerduwadowugedo tagi taiamedu tabo, paga karega, taerduware boe emode tugogado pai pemega karega.		
BOR-CORBO-BM-JAS-003-002	TIAGO	JAS	3	2	Mare paga karega, paiamedu boe pawadaru jetorokareu makaguragare. Iaboe ewudumodukare tuwadaru tabo ma, imedu pemegareu nure ema, roiware tuwo tugodu pemegado boe jamedu keje.		
BOR-CORBO-BM-JAS-003-003	TIAGO	JAS	3	3	Pamode freio  tugu kawarudoge eiagi ma, paroiwamode pawo eko jice woje, pagaidu reore.		
BOR-CORBO-BM-JAS-003-004	TIAGO	JAS	3	4	Tagado ika kurireuji: kurimode, bakuru rakareu butumode ji ma, umode tuiodo keje jice woje, mare ia imedure kodu jetorodo taidu reore, ia meriri rogu tabo.		
BOR-CORBO-BM-JAS-003-005	TIAGO	JAS	3	5	Du reorere boe ekerure, rogu biegare paiadoda, mare umode tuguricigodo ia tumagore jiboe keje. Tagaiwodo, ia joru biegamode tu je, mare umode ia itura kuricigoreu kowu, umode akedudo.		
BOR-CORBO-BM-JAS-003-006	TIAGO	JAS	3	6	Joru nure boe ekeruce jamedu, umode boe jamedu boe pegado. Inferno tadawu joru umode pageru urugudo ma, umode pagodure jiboe jamedu boe kowu.		
BOR-CORBO-BM-JAS-003-007	TIAGO	JAS	3	7	Barege eiamedu boe, kiege barege, awague, kare eiamedu boe imedure butugugo.		
BOR-CORBO-BM-JAS-003-008	TIAGO	JAS	3	8	Pageru rema imedu umodukare butugugo. Ia boe pegareu butugu bokwareu nure ema, korobadure umode boe ewidowu jorubo pegareu tabo. 9. Pageru tabore pamago pemegare Paoji, tabore pamago pegare Po ore imei.		
BOR-CORBO-BM-JAS-003-010	TIAGO	JAS	3	10	Boe enogwa mitodu pijire boe emago pemegareu aregodure, boe emago pegareu aregodure piji jamedu. Nowu inodu ukare turugadu, iwiemage.		
BOR-CORBO-BM-JAS-003-011	TIAGO	JAS	3	11	Ia pobo ja mitodu piji kana pobo betureu aregodure pobo jirireu tabo?		
BOR-CORBO-BM-JAS-003-012	TIAGO	JAS	3	12	"Iwiemage, ia i pagawu umodukare parera kuru maku, iarema parera iku umodukare ia tudureboe tuginoiwu maku. Jamedu, ia sal meture tadawu ja umodukare pobo betu maku.
Boe eerduwa rikireu."		
BOR-CORBO-BM-JAS-003-013	TIAGO	JAS	3	13	Ia jorduwareu roiwareu meture tadoda? Umode boe eerdudo turo pemegareuji, turo butugureuji, turo jorduwareuji.		
BOR-CORBO-BM-JAS-003-014	TIAGO	JAS	3	14	Mare ia tagodu kagirire tawabo tada, tagaidumode tamago pegawo pui ma, tagojaro kaba tai, tawadararodu kaba boe rikireuji.		
BOR-CORBO-BM-JAS-003-015	TIAGO	JAS	3	15	Boe eerduwadodu aregodui baru pijidu karega ure ema, mare awu moto kejewu, ime enoe, Aroe pegreu   oe nure ema.		
BOR-CORBO-BM-JAS-003-016	TIAGO	JAS	3	16	Boe ekodu kagirii, boe emago pegai puiwo keje, boe butugukareu, boe ero pegareu jamedu boe umode jamedu.		
BOR-CORBO-BM-JAS-003-017	TIAGO	JAS	3	17	Mare boe eerduwa aregodui ceboje pijidu, ro pegakare, butugugodure, okudu oiagudure, tudu pemegare, ukare boe ewarigu pubiji, ukare boe eekuri pagado.		
BOR-CORBO-BM-JAS-003-018	TIAGO	JAS	3	18	Boe jetororeu tudu tugudure boe butugureu tabo, kodure boe butugureu tabowuge eigoia.		
BOR-CORBO-BM-JAS-004-HEAD-001	TIAGO	JAS	4		Boe etagemo pegareu.		Cabeçalho/subtítulo editorial da fonte.
