id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-1CO-001-HEAD-001	I. CORINTIOS	1CO	1		Bapera paru.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-1CO-001-001	I. CORINTIOS	1CO	1	1	Paulo, Jesus Cristo o apóstolo, mare pawie Sóstenes		
BOR-CORBO-BM-1CO-001-002	I. CORINTIOS	1CO	1	2	Pao uwobe emugui Corinto bakurireu kejewuge ewogai, pemegagodure Cristo koiawuge eiamedu bogai, duwugere Pao makore ewogai tuwo tubemegado, jeture ia tuieda kejewuge eiamedu boe enogwamagudui Pagimejera Jesus Cristo jiwuge ebo.		
BOR-CORBO-BM-1CO-001-003	I. CORINTIOS	1CO	1	3	Boe pemegareu, boe butugureu aregodui Pao pijiwu, Pagimejera Jesus Cristo pijiwu, makuduwo tagai.		
BOR-CORBO-BM-1CO-001-004	I. CORINTIOS	1CO	1	4	Jii je ire tukutaido Paoji taigoia, o boe pemegareu makudui tagai Jesus Cristo koia du koia.		
BOR-CORBO-BM-1CO-001-005	I. CORINTIOS	1CO	1	5	Koiare ure tagoroe pemegareu kuricigodo boe ewadaru jamedu boe tabo, boe eerduwa jamedu boe tabo.		
BOR-CORBO-BM-1CO-001-006	I. CORINTIOS	1CO	1	6	Du inodu koiare o bataru metu rakare tagabo.		
BOR-CORBO-BM-1CO-001-007	I. CORINTIOS	1CO	1	7	Nowu inodu tabo, tabagai Jesus Cristo umode towadudo du bogai du tabo, boe pemegareu kurireu ia okwakare tagai.		
BOR-CORBO-BM-1CO-001-008	I. CORINTIOS	1CO	1	8	Emare umode taroiwa rakado jii oto kae, duma tagiwo tagi rugadu Pagimejera Jesus Cristo aregodumode jiwu meri keje ukawo boe pegado tai.		
BOR-CORBO-BM-1CO-001-009	I. CORINTIOS	1CO	1	9	"Pao kodure tuwadaru rekodaji, emare makore tawogai tameduiawo Onaregedu Pagimejera Jesus Cristoce.
Pao uwobe ei tuginoi tuginoidu."		
