id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-2TH-001-HEAD-001	I I .TESSALONICENSES	2TH	1		Boe eimadu.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-2TH-001-001	I I .TESSALONICENSES	2TH	1	1	Paulo, mare Simão, Mare Timóteo, cenure awu bapera atugodo Tessalônica kejewu Igreja bogai, Pao Aroe Eimejera ie tabo, Pagimejera Jesus Cristo ie tabo.		
BOR-CORBO-BM-2TH-001-002	I I .TESSALONICENSES	2TH	1	2	Pao Aroe Eimejera, Pagimejera Jesus Cristo eno boe pemegareu, boe butugureu muguwo tagabo.		
BOR-CORBO-BM-2TH-001-003	I I .TESSALONICENSES	2TH	1	3	Cewiemage, cenure tukutaido Paoji tu tu tagai. Du pemegare, ure turugadu, paga karega, tameartorae kodu nure tao kae tu tu je kodi, tameardu kurii puidu unure taodo jamedu.		
BOR-CORBO-BM-2TH-001-004	I I .TESSALONICENSES	2TH	1	4	Oino cenojarore cei Pao o Igrejadoge etada, takare tawure taru taro pemegareu piji du koia, tameartorae koia, taedui boe etonai tai, tajebae tada du tabo.		
BOR-CORBO-BM-2TH-001-005	I I .TESSALONICENSES	2TH	1	5	Awu inodure Paoi tugogadodu pemegado taidu awadudo, taeduwo Pao o boe pemegareu keje du bogai, du kodi boere tagogorido.		
BOR-CORBO-BM-2TH-001-006	I I .TESSALONICENSES	2TH	1	6	Boe jokodu, ure turugadu Pao jekai, tuwo ure tagogoridowuge etogorido.		
BOR-CORBO-BM-2TH-001-007	I I .TESSALONICENSES	2TH	1	7	Tagire tagogoridodure oino mare umode tawudugugo tai, cei jamedu, Pagimejera Jesus Cristo umode towadudo jiwu meriji. Emare umode turawuje baru piji to tupadoge ro rakareuge ebo.		
BOR-CORBO-BM-2TH-001-008	I I .TESSALONICENSES	2TH	1	8	Aregodumode tumedui turugu rakareu tada du tabo, tuwo tugogado jorduwakare Pao jiwugei, meartorukare Pagimejera Jesus o Bakaru jiwugei.		
BOR-CORBO-BM-2TH-001-009	I I .TESSALONICENSES	2TH	1	9	Awuge boe pegamode ei jii je, jaegiri Pagimejera joku piji, ro rakareu urugu piji.		
BOR-CORBO-BM-2TH-001-010	I I .TESSALONICENSES	2TH	1	10	Nowu meri keje Pagimejera aregodumode tuwo tugurido pemegareuge etada, meartorure jiwuge eiamedu erowo ta ji. Tagire tameartorure cere taerduwado jiboeji jamedu.		
BOR-CORBO-BM-2TH-001-011	I I .TESSALONICENSES	2TH	1	11	Cebagai awu inodu bogai du tabore cenogwamagudure tu tu tabaru tabo Paowo tado tarugadu tamaragodaeji, uwo tado tagaidure jiboe pemegareboedo turugadu, uwo tameartorure jiboe kodu pemegado jamedu.		
BOR-CORBO-BM-2TH-001-012	I I .TESSALONICENSES	2TH	1	12	Oinodu tabore Pagimejera Jesus Cristo akaru kuridodumode taiogi. Tagirema taguridodumode keje, Pao, Pagimejera Jesus Cristo o boe pemegareu rekodaji.		
BOR-CORBO-BM-2TH-002-HEAD-001	I I .TESSALONICENSES	2TH	2		Pagimejera aregodumodedu.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-2TH-002-001	I I .TESSALONICENSES	2TH	2	1	Pagimejera Jesus Cristo aregodumodedu jiboe, pamode pado pui apo jiboe, cenogwamagudu nure tai, cewiemage,		
BOR-CORBO-BM-2TH-002-002	I I .TESSALONICENSES	2TH	2	2	Tagaba boedo tamorora amagadudo ia boe enuiao koia, iarema ia boe ewadaru koia, iarema ia boe egore ire atugodowu bapera koia, akoi Pagimejera o meri puredugodu iure duji.		
