id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-1JN-001-HEAD-001	I. JOÃO	1JN	1		Boe paru.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-1JN-001-001	I. JOÃO	1JN	1	1	Rakojere jii boe paru pijiwu, cemeardure jiwu, ceerdure jiwu, cedaiwore jiwu, cegera jeture jiwu bataru jereu jire cemagore.		
BOR-CORBO-BM-1JN-001-002	I. JOÃO	1JN	1	2	Paga karega, Jereboere towadudo, ceerdure ji. Cenure Jereboe akedu bokwareu kogado tawiegai, du mugure Pao tada, du ure towadudo paegai.		
BOR-CORBO-BM-1JN-001-003	I. JOÃO	1JN	1	3	Cereadodure tawiegai ceerdure jiboeji, cemeardure jiboeji, ma, cemedagewo tagi jamedu. Ica, Pare pamedagedo puje Pao apo, Onaregedu Jesus Cristo apo.		
BOR-CORBO-BM-1JN-001-004	I. JOÃO	1JN	1	4	"Cere bapera atugodo awu inoduji tawogai ma, taegare kororogoduwo.
Urugureboe nure Paoce."		
BOR-CORBO-BM-1JN-001-005	I. JOÃO	1JN	1	5	Cemeardure jiwu bakaru dure cere awadudo tawogai du reo: Urugureboe nure Paoce, boeco bokware tada.		
BOR-CORBO-BM-1JN-001-006	I. JOÃO	1JN	1	6	Pamagomode paragojeie apo, mare paragojei boeco tada du tabo ma, pawadararodu rabodu ure, pamerukare boe rikireuji.		
BOR-CORBO-BM-1JN-001-007	I. JOÃO	1JN	1	7	"Mare pamerumode urugu tada, mugu magai turugu tada du reore ma, pamugumode pamedage ebo puapo, Onaregedu Jesus Cristo ku umode pabemegado paro pegareu jamedu boe piji.
Boe eregodui turo pegareu pijidu."		
BOR-CORBO-BM-1JN-001-008	I. JOÃO	1JN	1	8	Pamagomode paro pegareu bokwaie ma, panure paekuri pagado pagaobiji, boe jokodure emaboe metukare padoda.		
BOR-CORBO-BM-1JN-001-009	I. JOÃO	1JN	1	9	Mare pamode boe pa paro pegaji ma, Pao rakojere nono tubemega tabo, tuiedorogodu tabo, tuwo paro pegareu okwado, tuwo pabemegado boe pegareu jamedu boe piji.		
BOR-CORBO-BM-1JN-001-010	I. JOÃO	1JN	1	10	"Pamagomode paro pegareu bokwaie ma, panure batararodaedo ema, o bataru metumodukare padoda.

2."		
BOR-CORBO-BM-1JN-001-001	I. JOÃO	1JN	1	1	Itore kugure, inure bapera atugodo awu inoduji tawogai, taro pega kawo. Mare ia tagi ro pegare ma, makore Paoji pabaru tabo boere, dure ro jetororeu Jesus Cristo rema.		
BOR-CORBO-BM-1JN-001-002	I. JOÃO	1JN	1	2	"Emare paro pegareu mori rema. Mare pagi tu je karega, awu moto kejewu ro pegareuge eiamedu boe emori nure ema jamedu.
Boe erowo nono Paoi boe eroiagudure."		
BOR-CORBO-BM-1JN-001-003	I. JOÃO	1JN	1	3	Paromode nono ui paroiagudu reore ma, pamode boe pa paerduwai jitu duji.		
BOR-CORBO-BM-1JN-001-004	I. JOÃO	1JN	1	4	Akore tuiorduwaie ji, mare rokare nono ui boe eroiagudu reoreu, batararodu nure, boe rikireu mugukare apo.		
BOR-CORBO-BM-1JN-001-005	I. JOÃO	1JN	1	5	Mare rore nono makore jiboe jiwu, Pao meardu kuriae mugure apo rugadu. Awu inodu tabore paerduware pamugui apo duji.		
BOR-CORBO-BM-1JN-001-006	I. JOÃO	1JN	1	6	Akore tumuguie apowu, romode nono ro pemegai du reore.		
BOR-CORBO-BM-1JN-001-007	I. JOÃO	1JN	1	7	Imeardu kurire jiwuge tagi, ikarega ure bapera atugodo boe eroiagudu maiwuji tagai, mare boe eroiagudu mariguduwu makudure tagai boetojiwuji. Awu boe eroiagudu mariguduwure awu tameardure jiwu bataru rema.		
BOR-CORBO-BM-1JN-001-008	I. JOÃO	1JN	1	8	Mare oino imode bapera atugodo ia boe eroiagudu maiwuji tagai, dure maiwure jokodu tagai, ai jamedu. Paga karega, boeco akedu, boe jokoduwu urugureboe aregodu nure.		
BOR-CORBO-BM-1JN-001-009	I. JOÃO	1JN	1	9	Akore turagojeie urugureboe tada, mare kodu kagirire tuwie jiwu, rakoje nure boeco tada kimo.		
BOR-CORBO-BM-1JN-001-010	I. JOÃO	1JN	1	10	Meardu kurire tuwie jiwu rakojere urugureboe tada, bure akurumodukare boeto.		
BOR-CORBO-BM-1JN-001-011	I. JOÃO	1JN	1	11	"Mare kodu kagirire tuwie jiwu rakojere boeco tada, merure boeco tada, jordukare kaiba tumode tuwure akurudo. Boecore joku mitudo.
Awu moto kejewu boe epagudae."		
BOR-CORBO-BM-1JN-001-012	I. JOÃO	1JN	1	12	Itore kugure, inure awu bapera atugodo tagai, taro pegareu okware Jesus ie tabo kodi.		
BOR-CORBO-BM-1JN-001-013	I. JOÃO	1JN	1	13	Boe etuomage, inure awu bapera atugodo awu inoduji tagai, taerduware cewu rakojere jii boe paru pijiwuji kodi. Ipare, inure bapera atugodo tagai, tare tamorido pegareboeji kodi.		
BOR-CORBO-BM-1JN-001-014	I. JOÃO	1JN	1	14	Boe etore kugure, inure bapera atugodo tagai, taerduware Paoji kodi. Boe etuomage, ire bapera atugodo tagai, taerduware Aroe Eimejeraji kodi. Ipare, ire bapera atugodo tagai, tadurure kodi, Pao o bataru meture tagabo kodi, tare tamorido pegareboeji kodi.		
BOR-CORBO-BM-1JN-001-015	I. JOÃO	1JN	1	15	Tameardu kurikaba awu motoji, awu moto kejeboeji. Iaboe meardu kurimode awu motoji ma, Pao meardu kuriae mugukare apo.		
BOR-CORBO-BM-1JN-001-016	I. JOÃO	1JN	1	16	Awu moto kejeboe jamedu boe, boe ekodu meardae pegareu, boe eeku akemo pegareu, boe enojaroae, aregodukare Pao piji, mare moto piji.		
BOR-CORBO-BM-1JN-001-017	I. JOÃO	1JN	1	17	"Awu moto akedumode tumeardae pegareu tabo, mare rore nono Pao aidu rekodajiwu imedu rakojemode jii je rugadu.
Onare Cristo jiwuge."		
BOR-CORBO-BM-1JN-001-018	I. JOÃO	1JN	1	18	Itore kugure, boe puredugodu nure. Tameardure onare Cristo jiwu aregodumode duji. Mare icá: onare Cristo jiwuge emagare marigudu, du kodire paerduware boe puredugoduie ure duji.		
BOR-CORBO-BM-1JN-001-019	I. JOÃO	1JN	1	19	Ere tudawuje pabiji mare pagabowuge karega. Mare oinore ure boe eerduwawo eiamedu kaegae pamedagere emage.		
BOR-CORBO-BM-1JN-001-020	I. JOÃO	1JN	1	20	Tagirema, Pao Utaroe Pemegareu makudure tagai, du kodire taerduware boe jamedu boeji.		
BOR-CORBO-BM-1JN-001-021	I. JOÃO	1JN	1	21	Ire bapera atugodo tagai, mare taerduwa bokwai boe rikireuji du kodi karega, mare taerduware ji du koia, boe ewadararodae aregodukare boe rikireu piji kodi.		
