id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-2PE-001-HEAD-001	II. PEDRO	2PE	1		Boe paru.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-2PE-001-001	II. PEDRO	2PE	1	1	Simão Pedro, Jesus Cristo utugare, Jesus Cristo o apóstolo, cewu jeonare boe emeartorae pemegareuji pareore, ure paginorudowu Aroe Eimejera Pagimejera Jesus Cristo ro jetororeu koiawuge etai.		
BOR-CORBO-BM-2PE-001-002	II. PEDRO	2PE	1	2	"Pao o boe pemegareu boe butugureu itoduwo tu tu tagabo, taerdui Paoji, Pagimejera Jesus Cristoji du tabo.
Boei tudo nono Pao reoredu."		
BOR-CORBO-BM-2PE-001-003	II. PEDRO	2PE	1	3	Pao ro rakareboe ure boe jamedu boe maku pagai paewo, pamagowo ji tui paerduwado cewu makore pawogaiwu Jesusji, turo kurireu koia, turo rakareu koia.		
BOR-CORBO-BM-2PE-001-004	II. PEDRO	2PE	1	4	Du koiare makudumode pagaiwu boe pemegareu remawu makudure pagai, tawo nono Aroe Eimejera reore, Pao orei tagi du tabo, tai taiaedo awu moto kejewu boe pegaeu jamedu boe piji du tabo.		
BOR-CORBO-BM-2PE-001-005	II. PEDRO	2PE	1	5	Du kodire tadurudo tai taroiwa reore; tameartorae to pui taro pemegareu tabo, taro pemegareu to pui taerduwa pemegareu tabo,		
BOR-CORBO-BM-2PE-001-006	II. PEDRO	2PE	1	6	Taerduwa pemegareu to pui tai taedorodo du tabo, taedorogodu to pui taroi oino tu tu je du tabo, awu taroi oinodu to pui tamagoi Paoji du tabo.		
BOR-CORBO-BM-2PE-001-007	II. PEDRO	2PE	1	7	Awu tamagoi Pao jidu to pui tameardu kurii pui du tabo, tameardu kurii puidu to pui taiagudu tabo.		
BOR-CORBO-BM-2PE-001-008	II. PEDRO	2PE	1	8	Paga karega, awu taro pemegareu kurimode tagabo ma, umodukare tagiarido, umodukare tagera kedodo, taerduwai Pagimejera Jesus Cristo jitu koia.		
BOR-CORBO-BM-2PE-001-009	II. PEDRO	2PE	1	9	Oekare awu inodu ceboe, jordu kiogokare boeji, joku bokwa nure; biagodure tui tubemegado turo pegareu mariguduwu piji du piji.		
